id	description	type	language
1783037	polyphagous	Trophic_range_larva	en
1783037	0	Habitat_urban	en
1783037	0	Habitat_agriculture	en
1783037	1	Habitat_forest	en
1783037	0	Habitat_grassland	en
1783037	1	Habitat_heathland	en
1783037	0	Habitat_dunes	en
1783037	1	Habitat_fresh_marshes	en
1783037	0	Habitat_salt_marshes	en
1782948	bivoltine	Voltinism_max	en
1782948	0	Overwintering_egg	en
1782948	0	Overwintering_larva	en
1782948	1	Overwintering_pupa	en
1782948	0	Overwintering_adult	en
1782948	nocturnal	Diurnality	en
1782948	herbivore	Feeding_guild_larva	en
1782948	polyphagous	Trophic_range_larva	en
1782948	1	Habitat_urban	en
1782948	1	Habitat_agriculture	en
1782948	1	Habitat_forest	en
1782948	0	Habitat_grassland	en
1782948	0	Habitat_heathland	en
1782948	0	Habitat_dunes	en
1782948	0	Habitat_fresh_marshes	en
1782948	0	Habitat_salt_marshes	en
1782672	bivoltine	Voltinism_max	en
1782672	0	Overwintering_egg	en
1782672	0	Overwintering_larva	en
1782672	1	Overwintering_pupa	en
1782672	0	Overwintering_adult	en
1782672	nocturnal	Diurnality	en
1782672	herbivore	Feeding_guild_larva	en
1782672	polyphagous	Trophic_range_larva	en
1782672	0	Habitat_urban	en
1782672	0	Habitat_agriculture	en
1782672	1	Habitat_forest	en
1782672	1	Habitat_grassland	en
1782672	0	Habitat_heathland	en
1782672	0	Habitat_dunes	en
1782672	1	Habitat_fresh_marshes	en
1782672	0	Habitat_salt_marshes	en
1782841	univoltine	Voltinism_max	en
1782841	0	Overwintering_egg	en
1782841	0	Overwintering_larva	en
1782841	1	Overwintering_pupa	en
1782841	0	Overwintering_adult	en
1782841	nocturnal	Diurnality	en
1782841	herbivore	Feeding_guild_larva	en
1782841	oligophagous	Trophic_range_larva	en
1782841	0	Habitat_urban	en
1782841	0	Habitat_agriculture	en
1782841	1	Habitat_forest	en
1782841	0	Habitat_grassland	en
1782841	0	Habitat_heathland	en
1782841	0	Habitat_dunes	en
1782841	1	Habitat_fresh_marshes	en
1782841	0	Habitat_salt_marshes	en
1783016	bivoltine	Voltinism_max	en
1783016	0	Overwintering_egg	en
1783016	0	Overwintering_larva	en
1783016	1	Overwintering_pupa	en
1783016	0	Overwintering_adult	en
1783016	nocturnal	Diurnality	en
1783016	herbivore	Feeding_guild_larva	en
1783016	polyphagous	Trophic_range_larva	en
1783016	0	Habitat_urban	en
1783016	0	Habitat_agriculture	en
1783016	1	Habitat_forest	en
1783016	0	Habitat_grassland	en
1783016	0	Habitat_heathland	en
1783016	0	Habitat_dunes	en
1783016	1	Habitat_fresh_marshes	en
1783016	0	Habitat_salt_marshes	en
1068557	0	Overwintering_egg	en
1068557	0	Overwintering_larva	en
1068557	0	Overwintering_pupa	en
1068557	1	Overwintering_adult	en
1068557	diurnal	Diurnality	en
1068557	detritivore	Feeding_guild_larva	en
1068557	detritivore	Feeding_guild_adult	en
1068557	polyphagous	Trophic_range_larva	en
1068557	polyphagous	Trophic_range_adult	en
1068557	0	Habitat_urban	en
1068557	1	Habitat_agriculture	en
1068557	1	Habitat_forest	en
1068557	1	Habitat_grassland	en
1068557	0	Habitat_heathland	en
1068557	1	Habitat_dunes	en
1068557	0	Habitat_fresh_marshes	en
1068557	0	Habitat_salt_marshes	en
1068592	0	Overwintering_egg	en
1068592	1	Overwintering_larva	en
1068592	0	Overwintering_pupa	en
1068592	1	Overwintering_adult	en
1068592	diurnal	Diurnality	en
1068592	detritivore	Feeding_guild_larva	en
1068592	detritivore	Feeding_guild_adult	en
1068592	polyphagous	Trophic_range_larva	en
1068592	polyphagous	Trophic_range_adult	en
1068592	0	Habitat_urban	en
1068592	1	Habitat_agriculture	en
1068592	1	Habitat_forest	en
1068592	1	Habitat_grassland	en
1068592	0	Habitat_heathland	en
1068592	1	Habitat_dunes	en
1068592	0	Habitat_fresh_marshes	en
1068592	0	Habitat_salt_marshes	en
6097685	carnivore	Feeding_guild_adult	en
6097685	polyphagous	Trophic_range_adult	en
4435785	fungivore	Feeding_guild_adult	en
4435736	fungivore	Feeding_guild_larva	en
4435736	fungivore	Feeding_guild_adult	en
4435736	polyphagous	Trophic_range_larva	en
4435736	polyphagous	Trophic_range_adult	en
4435736	1	Habitat_urban	en
4435736	1	Habitat_agriculture	en
4435736	1	Habitat_forest	en
4435736	0	Habitat_grassland	en
4435736	0	Habitat_heathland	en
4435736	0	Habitat_dunes	en
4435736	0	Habitat_fresh_marshes	en
4435736	0	Habitat_salt_marshes	en
4435795	fungivore	Feeding_guild_larva	en
4435795	fungivore	Feeding_guild_adult	en
4435795	polyphagous	Trophic_range_larva	en
4435795	polyphagous	Trophic_range_adult	en
4435795	0	Habitat_urban	en
4435795	0	Habitat_agriculture	en
4435795	1	Habitat_forest	en
4435795	0	Habitat_grassland	en
4435795	0	Habitat_heathland	en
4435795	0	Habitat_dunes	en
4435795	0	Habitat_fresh_marshes	en
4435795	0	Habitat_salt_marshes	en
4435743	fungivore	Feeding_guild_larva	en
4435743	fungivore	Feeding_guild_adult	en
4435743	polyphagous	Trophic_range_larva	en
4435743	polyphagous	Trophic_range_adult	en
4435743	0	Habitat_urban	en
4435743	0	Habitat_agriculture	en
4435743	1	Habitat_forest	en
4435743	0	Habitat_grassland	en
4435743	0	Habitat_heathland	en
4435743	0	Habitat_dunes	en
4435743	0	Habitat_fresh_marshes	en
4435743	0	Habitat_salt_marshes	en
4444753	fungivore	Feeding_guild_larva	en
4444753	carnivore	Feeding_guild_adult	en
4444753	polyphagous	Trophic_range_larva	en
4444753	polyphagous	Trophic_range_adult	en
4444753	0	Habitat_urban	en
4444753	0	Habitat_agriculture	en
4444753	1	Habitat_forest	en
4444753	0	Habitat_grassland	en
4444753	0	Habitat_heathland	en
4444753	0	Habitat_dunes	en
4444753	0	Habitat_fresh_marshes	en
4444753	0	Habitat_salt_marshes	en
1787506	0	Overwintering_egg	en
1787506	1	Overwintering_larva	en
1787506	0	Overwintering_pupa	en
1787506	0	Overwintering_adult	en
1787506	nocturnal	Diurnality	en
1787506	herbivore	Feeding_guild_larva	en
1787506	oligophagous	Trophic_range_larva	en
1787506	0	Habitat_urban	en
1787506	0	Habitat_agriculture	en
1787506	1	Habitat_forest	en
1787506	0	Habitat_grassland	en
1787506	0	Habitat_heathland	en
1787506	0	Habitat_dunes	en
1787506	0	Habitat_fresh_marshes	en
1787506	0	Habitat_salt_marshes	en
1787504	univoltine	Voltinism_max	en
1787504	0	Overwintering_egg	en
1787504	1	Overwintering_larva	en
1787504	0	Overwintering_pupa	en
1787504	0	Overwintering_adult	en
1787504	nocturnal	Diurnality	en
1787504	herbivore	Feeding_guild_larva	en
1787504	polyphagous	Trophic_range_larva	en
1787504	0	Habitat_urban	en
1787504	0	Habitat_agriculture	en
1787504	0	Habitat_forest	en
1787504	0	Habitat_grassland	en
1787504	0	Habitat_heathland	en
1787504	1	Habitat_dunes	en
1787504	0	Habitat_fresh_marshes	en
1787504	0	Habitat_salt_marshes	en
1792292	bivoltine	Voltinism_max	en
1792292	0	Overwintering_egg	en
1792292	0	Overwintering_larva	en
1792292	1	Overwintering_pupa	en
1792292	0	Overwintering_adult	en
1792292	nocturnal	Diurnality	en
1792292	herbivore	Feeding_guild_larva	en
1792292	polyphagous	Trophic_range_larva	en
1792292	0	Habitat_urban	en
1792292	0	Habitat_agriculture	en
1792292	0	Habitat_forest	en
1792292	1	Habitat_grassland	en
1792292	1	Habitat_heathland	en
1792292	0	Habitat_dunes	en
1792292	0	Habitat_fresh_marshes	en
1792292	0	Habitat_salt_marshes	en
1792300	bivoltine	Voltinism_max	en
1792300	0	Overwintering_egg	en
1792300	0	Overwintering_larva	en
1792300	1	Overwintering_pupa	en
1792300	0	Overwintering_adult	en
1792300	diurnal	Diurnality	en
1792300	herbivore	Feeding_guild_larva	en
1792300	monophagous	Trophic_range_larva	en
1792300	0	Habitat_urban	en
1792300	0	Habitat_agriculture	en
1792300	0	Habitat_forest	en
1792300	1	Habitat_grassland	en
1792300	0	Habitat_heathland	en
1792300	0	Habitat_dunes	en
1792300	0	Habitat_fresh_marshes	en
1792300	0	Habitat_salt_marshes	en
2159474	carnivore	Feeding_guild_larva	en
2159474	carnivore	Feeding_guild_adult	en
2159474	polyphagous	Trophic_range_larva	en
2159474	polyphagous	Trophic_range_adult	en
2159474	0	Habitat_urban	en
2159474	0	Habitat_agriculture	en
2159474	0	Habitat_forest	en
2159474	1	Habitat_grassland	en
2159474	0	Habitat_heathland	en
2159474	0	Habitat_dunes	en
2159474	0	Habitat_fresh_marshes	en
2159474	0	Habitat_salt_marshes	en
4475685	nocturnal	Diurnality	en
4475685	omnivore	Feeding_guild_adult	en
4475685	polyphagous	Trophic_range_adult	en
4475685	0	Habitat_urban	en
4475685	0	Habitat_agriculture	en
4475685	0	Habitat_forest	en
4475685	0	Habitat_grassland	en
4475685	1	Habitat_heathland	en
4475685	0	Habitat_dunes	en
4475685	1	Habitat_fresh_marshes	en
4475685	0	Habitat_salt_marshes	en
4475677	0	Overwintering_egg	en
4475677	0	Overwintering_larva	en
4475677	0	Overwintering_pupa	en
4475677	1	Overwintering_adult	en
4475677	diurnal	Diurnality	en
4475677	carnivore	Feeding_guild_adult	en
4475677	0	Habitat_urban	en
4475677	0	Habitat_agriculture	en
4475677	0	Habitat_forest	en
4475677	0	Habitat_grassland	en
4475677	1	Habitat_heathland	en
4475677	0	Habitat_dunes	en
4475677	1	Habitat_fresh_marshes	en
4475677	0	Habitat_salt_marshes	en
4475688	nocturnal	Diurnality	en
4475688	omnivore	Feeding_guild_adult	en
4475688	polyphagous	Trophic_range_adult	en
4475688	0	Habitat_urban	en
4475688	0	Habitat_agriculture	en
4475688	0	Habitat_forest	en
4475688	0	Habitat_grassland	en
4475688	0	Habitat_heathland	en
4475688	0	Habitat_dunes	en
4475688	0	Habitat_fresh_marshes	en
4475688	1	Habitat_salt_marshes	en
4475707	0	Overwintering_egg	en
4475707	0	Overwintering_larva	en
4475707	0	Overwintering_pupa	en
4475707	1	Overwintering_adult	en
4475707	cathemeral	Diurnality	en
4475707	omnivore	Feeding_guild_adult	en
4475707	polyphagous	Trophic_range_adult	en
4475707	0	Habitat_urban	en
4475707	0	Habitat_agriculture	en
4475707	1	Habitat_forest	en
4475707	0	Habitat_grassland	en
4475707	1	Habitat_heathland	en
4475707	1	Habitat_dunes	en
4475707	1	Habitat_fresh_marshes	en
4475707	0	Habitat_salt_marshes	en
9415910	0	Overwintering_egg	en
9415910	0	Overwintering_larva	en
9415910	0	Overwintering_pupa	en
9415910	1	Overwintering_adult	en
9415910	nocturnal	Diurnality	en
9415910	carnivore	Feeding_guild_adult	en
9415910	0	Habitat_urban	en
9415910	0	Habitat_agriculture	en
9415910	0	Habitat_forest	en
9415910	0	Habitat_grassland	en
9415910	1	Habitat_heathland	en
9415910	0	Habitat_dunes	en
9415910	1	Habitat_fresh_marshes	en
9415910	0	Habitat_salt_marshes	en
1037633	0	Overwintering_egg	en
1037633	0	Overwintering_larva	en
1037633	0	Overwintering_pupa	en
1037633	1	Overwintering_adult	en
1037633	diurnal	Diurnality	en
1037633	carnivore	Feeding_guild_adult	en
1037633	0	Habitat_urban	en
1037633	1	Habitat_agriculture	en
1037633	0	Habitat_forest	en
1037633	0	Habitat_grassland	en
1037633	0	Habitat_heathland	en
1037633	0	Habitat_dunes	en
1037633	0	Habitat_fresh_marshes	en
1037633	0	Habitat_salt_marshes	en
4475699	0	Overwintering_egg	en
4475699	0	Overwintering_larva	en
4475699	0	Overwintering_pupa	en
4475699	1	Overwintering_adult	en
4475699	diurnal	Diurnality	en
4475699	carnivore	Feeding_guild_adult	en
4475699	0	Habitat_urban	en
4475699	0	Habitat_agriculture	en
4475699	0	Habitat_forest	en
4475699	0	Habitat_grassland	en
4475699	0	Habitat_heathland	en
4475699	1	Habitat_dunes	en
4475699	1	Habitat_fresh_marshes	en
4475699	0	Habitat_salt_marshes	en
1043097	multivoltine	Voltinism_max	en
1043097	0	Overwintering_egg	en
1043097	0	Overwintering_larva	en
1043097	0	Overwintering_pupa	en
1043097	1	Overwintering_adult	en
1043097	omnivore	Feeding_guild_larva	en
1043097	carnivore	Feeding_guild_adult	en
1043097	polyphagous	Trophic_range_larva	en
1043097	polyphagous	Trophic_range_adult	en
1043097	1	Habitat_urban	en
1043097	1	Habitat_agriculture	en
1043097	1	Habitat_forest	en
1043097	1	Habitat_grassland	en
1043097	1	Habitat_heathland	en
1043097	1	Habitat_dunes	en
1043097	1	Habitat_fresh_marshes	en
1043097	0	Habitat_salt_marshes	en
4452227	bivoltine	Voltinism_max	en
4452227	0	Overwintering_egg	en
4452227	0	Overwintering_larva	en
4452227	0	Overwintering_pupa	en
4452227	1	Overwintering_adult	en
4452227	omnivore	Feeding_guild_larva	en
4452227	carnivore	Feeding_guild_adult	en
4452227	polyphagous	Trophic_range_larva	en
4452227	polyphagous	Trophic_range_adult	en
4452227	1	Habitat_urban	en
4452227	1	Habitat_agriculture	en
4452227	1	Habitat_forest	en
4452227	1	Habitat_grassland	en
4452227	0	Habitat_heathland	en
4452227	0	Habitat_dunes	en
4452227	0	Habitat_fresh_marshes	en
4452227	0	Habitat_salt_marshes	en
2035330	bivoltine	Voltinism_max	en
2035330	1	Overwintering_egg	en
2035330	0	Overwintering_larva	en
2035330	0	Overwintering_adult	en
2035330	herbivore	Feeding_guild_larva	en
2035330	herbivore	Feeding_guild_adult	en
2035330	monophagous	Trophic_range_adult	en
2035330	0	Habitat_urban	en
2035330	1	Habitat_agriculture	en
2035330	1	Habitat_forest	en
2035330	1	Habitat_grassland	en
2035330	0	Habitat_heathland	en
2035330	0	Habitat_dunes	en
2035330	0	Habitat_fresh_marshes	en
2035330	0	Habitat_salt_marshes	en
9695352	univoltine	Voltinism_max	en
9695352	1	Overwintering_egg	en
9695352	0	Overwintering_larva	en
9695352	0	Overwintering_adult	en
9695352	herbivore	Feeding_guild_larva	en
9695352	herbivore	Feeding_guild_adult	en
9695352	oligophagous	Trophic_range_larva	en
9695352	polyphagous	Trophic_range_adult	en
9695352	1	Habitat_urban	en
9695352	0	Habitat_agriculture	en
9695352	0	Habitat_forest	en
9695352	1	Habitat_grassland	en
9695352	0	Habitat_heathland	en
9695352	1	Habitat_dunes	en
9695352	0	Habitat_fresh_marshes	en
9695352	0	Habitat_salt_marshes	en
4487359	univoltine	Voltinism_max	en
4487359	1	Overwintering_egg	en
4487359	0	Overwintering_larva	en
4487359	0	Overwintering_adult	en
4487359	herbivore	Feeding_guild_larva	en
4487359	herbivore	Feeding_guild_adult	en
4487359	monophagous	Trophic_range_larva	en
4487359	polyphagous	Trophic_range_adult	en
4487359	1	Habitat_urban	en
4487359	0	Habitat_agriculture	en
4487359	1	Habitat_forest	en
4487359	1	Habitat_grassland	en
4487359	0	Habitat_heathland	en
4487359	0	Habitat_dunes	en
4487359	0	Habitat_fresh_marshes	en
4487359	0	Habitat_salt_marshes	en
2009421	univoltine	Voltinism_max	en
2009421	1	Overwintering_egg	en
2009421	0	Overwintering_larva	en
2009421	0	Overwintering_adult	en
2009421	herbivore	Feeding_guild_larva	en
2009421	carnivore	Feeding_guild_adult	en
2009421	oligophagous	Trophic_range_larva	en
2009421	oligophagous	Trophic_range_adult	en
2009421	0	Habitat_urban	en
2009421	0	Habitat_agriculture	en
2009421	0	Habitat_forest	en
2009421	1	Habitat_grassland	en
2009421	0	Habitat_heathland	en
2009421	0	Habitat_dunes	en
2009421	0	Habitat_fresh_marshes	en
2009421	0	Habitat_salt_marshes	en
4487361	univoltine	Voltinism_max	en
4487361	1	Overwintering_egg	en
4487361	0	Overwintering_larva	en
4487361	0	Overwintering_adult	en
4487361	omnivore	Feeding_guild_larva	en
4487361	omnivore	Feeding_guild_adult	en
4487361	polyphagous	Trophic_range_larva	en
4487361	polyphagous	Trophic_range_adult	en
4487361	0	Habitat_urban	en
4487361	0	Habitat_agriculture	en
4487361	0	Habitat_forest	en
4487361	1	Habitat_grassland	en
4487361	0	Habitat_heathland	en
4487361	0	Habitat_dunes	en
4487361	1	Habitat_fresh_marshes	en
4487361	0	Habitat_salt_marshes	en
1047210	herbivore	Feeding_guild_larva	en
1047210	herbivore	Feeding_guild_adult	en
1047210	polyphagous	Trophic_range_larva	en
1047210	polyphagous	Trophic_range_adult	en
1047210	0	Habitat_urban	en
1047210	0	Habitat_agriculture	en
1047210	1	Habitat_forest	en
1047210	0	Habitat_grassland	en
1047210	0	Habitat_heathland	en
1047210	0	Habitat_dunes	en
1047210	0	Habitat_fresh_marshes	en
1047210	0	Habitat_salt_marshes	en
4451118	nocturnal	Diurnality	en
4451118	fungivore	Feeding_guild_larva	en
4451118	fungivore	Feeding_guild_adult	en
4451118	polyphagous	Trophic_range_larva	en
4451118	polyphagous	Trophic_range_adult	en
4451118	1	Habitat_urban	en
4451118	1	Habitat_agriculture	en
4451118	0	Habitat_forest	en
4451118	0	Habitat_grassland	en
4451118	0	Habitat_heathland	en
4451118	0	Habitat_dunes	en
4451118	0	Habitat_fresh_marshes	en
4451118	0	Habitat_salt_marshes	en
4486134	0	Overwintering_egg	en
4486134	0	Overwintering_larva	en
4486134	1	Overwintering_adult	en
4486134	herbivore	Feeding_guild_larva	en
4486134	herbivore	Feeding_guild_adult	en
4486134	0	Habitat_urban	en
4486134	0	Habitat_agriculture	en
4486134	0	Habitat_forest	en
4486134	1	Habitat_grassland	en
4486134	1	Habitat_heathland	en
4486134	0	Habitat_dunes	en
4486134	0	Habitat_fresh_marshes	en
4486134	0	Habitat_salt_marshes	en
8403618	univoltine	Voltinism_max	en
8403618	0	Overwintering_egg	en
8403618	1	Overwintering_larva	en
8403618	0	Overwintering_pupa	en
8403618	0	Overwintering_adult	en
8403618	diurnal	Diurnality	en
8403618	herbivore	Feeding_guild_larva	en
8403618	monophagous	Trophic_range_larva	en
8403618	0	Habitat_urban	en
8403618	0	Habitat_agriculture	en
8403618	0	Habitat_forest	en
8403618	1	Habitat_grassland	en
8403618	0	Habitat_heathland	en
8403618	0	Habitat_dunes	en
8403618	0	Habitat_fresh_marshes	en
8403618	0	Habitat_salt_marshes	en
4522753	univoltine	Voltinism_max	en
4522753	0	Overwintering_egg	en
4522753	1	Overwintering_larva	en
4522753	0	Overwintering_pupa	en
4522753	0	Overwintering_adult	en
4522753	diurnal	Diurnality	en
4522753	herbivore	Feeding_guild_larva	en
4522753	oligophagous	Trophic_range_larva	en
4522753	0	Habitat_urban	en
4522753	0	Habitat_agriculture	en
4522753	1	Habitat_forest	en
4522753	1	Habitat_grassland	en
4522753	0	Habitat_heathland	en
4522753	1	Habitat_dunes	en
4522753	0	Habitat_fresh_marshes	en
4522753	0	Habitat_salt_marshes	en
5113847	univoltine	Voltinism_max	en
5113847	0	Overwintering_egg	en
5113847	1	Overwintering_larva	en
5113847	0	Overwintering_pupa	en
5113847	0	Overwintering_adult	en
5113847	nocturnal	Diurnality	en
5113847	herbivore	Feeding_guild_larva	en
5113847	oligophagous	Trophic_range_larva	en
5113847	0	Habitat_urban	en
5113847	1	Habitat_agriculture	en
5113847	0	Habitat_forest	en
5113847	1	Habitat_grassland	en
5113847	0	Habitat_heathland	en
5113847	0	Habitat_dunes	en
5113847	1	Habitat_fresh_marshes	en
5113847	0	Habitat_salt_marshes	en
5113853	bivoltine	Voltinism_max	en
5113853	0	Overwintering_egg	en
5113853	1	Overwintering_larva	en
5113853	1	Overwintering_pupa	en
5113853	0	Overwintering_adult	en
5113853	nocturnal	Diurnality	en
5113853	herbivore	Feeding_guild_larva	en
5113853	oligophagous	Trophic_range_larva	en
5113853	0	Habitat_urban	en
5113853	0	Habitat_agriculture	en
5113853	0	Habitat_forest	en
5113853	1	Habitat_grassland	en
5113853	0	Habitat_heathland	en
5113853	0	Habitat_dunes	en
5113853	1	Habitat_fresh_marshes	en
5113853	0	Habitat_salt_marshes	en
4433561	carnivore	Feeding_guild_larva	en
4433561	0	Habitat_urban	en
4433561	0	Habitat_agriculture	en
4433561	1	Habitat_forest	en
4433561	1	Habitat_grassland	en
4433561	0	Habitat_heathland	en
4433561	0	Habitat_dunes	en
4433561	0	Habitat_fresh_marshes	en
4433561	0	Habitat_salt_marshes	en
2079123	0	Overwintering_egg	en
2079123	0	Overwintering_larva	en
2079123	1	Overwintering_adult	en
2079123	herbivore	Feeding_guild_larva	en
2079123	herbivore	Feeding_guild_adult	en
2079123	oligophagous	Trophic_range_larva	en
2079123	oligophagous	Trophic_range_adult	en
2079123	0	Habitat_urban	en
2079123	0	Habitat_agriculture	en
2079123	0	Habitat_forest	en
2079123	1	Habitat_grassland	en
2079123	1	Habitat_heathland	en
2079123	1	Habitat_dunes	en
2079123	0	Habitat_fresh_marshes	en
2079123	0	Habitat_salt_marshes	en
6096804	0	Overwintering_egg	en
6096804	0	Overwintering_larva	en
6096804	1	Overwintering_adult	en
6096804	herbivore	Feeding_guild_larva	en
6096804	herbivore	Feeding_guild_adult	en
6096804	oligophagous	Trophic_range_larva	en
6096804	oligophagous	Trophic_range_adult	en
6096804	0	Habitat_urban	en
6096804	0	Habitat_agriculture	en
6096804	0	Habitat_forest	en
6096804	1	Habitat_grassland	en
6096804	1	Habitat_heathland	en
6096804	1	Habitat_dunes	en
6096804	0	Habitat_fresh_marshes	en
6096804	0	Habitat_salt_marshes	en
5758854	univoltine	Voltinism_max	en
5758854	0	Overwintering_egg	en
5758854	0	Overwintering_larva	en
5758854	1	Overwintering_adult	en
5758854	herbivore	Feeding_guild_larva	en
5758854	herbivore	Feeding_guild_adult	en
5758854	oligophagous	Trophic_range_larva	en
5758854	oligophagous	Trophic_range_adult	en
5758854	0	Habitat_urban	en
5758854	0	Habitat_agriculture	en
5758854	0	Habitat_forest	en
5758854	1	Habitat_grassland	en
